EntryTimestamp,Expiry,OptionType,Strike,Direction,Quantity,EntrySpot,EntryPrice,EntryBid,EntryAsk,EntryPriceUsd,EntryBidUsd,EntryAskUsd,EntryCostUsd,PnL
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,604.0,-1,0.8004621863365173,606.46,0.0009308115951587903,0.0009308115951587903,0.0012622431817432313,0.5645,0.5645,0.7655000000000001,-0.45186090418696406,-1.8374609487354865
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,609.0,-1,0.8004621863365173,606.46,0.0005606305444711934,0.0005606305444711934,0.0008574349503677076,0.33999999999999997,0.33999999999999997,0.52,-0.2721571433544159,0.2721571433544159
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,598.0,1,0.8004621863365173,606.46,0.0001789071002209544,0.00013438643933647726,0.0001789071002209544,0.10850000000000001,0.0815,0.10850000000000001,0.08685014721751215,-0.08685014721751215
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,614.0,1,0.8004621863365173,606.46,2.72070705405138e-5,2.2260330442238565e-5,2.72070705405138e-5,0.0165,0.0135,0.0165,0.013207626074552536,-0.013207626074552536
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,601.0,-1,0.989372193813324,603.59,0.0023219403899998343,0.0023219403899998343,0.002366672741430441,1.4015,1.4015,1.4285,-1.3866051296293735,1.3866051296293735
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,607.0,-1,0.989372193813324,603.59,0.001288126045825809,0.001288126045825809,0.001312977352176146,0.7775000000000001,0.7775000000000001,0.7925,-0.7692368806898595,0.7692368806898595
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,594.0,1,0.989372193813324,603.59,0.0005127652876952898,0.0004978545038850876,0.0005127652876952898,0.3095,0.30050000000000004,0.3095,0.3062106939852237,-0.3062106939852237
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,614.0,1,0.989372193813324,603.59,3.313507513378286e-5,3.313507513378286e-5,3.313507513378286e-5,0.02,0.02,0.02,0.019787443876266478,-0.019787443876266478
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,600.0,-1,0.9698054790496826,603.48,0.002328163319414065,0.002328163319414065,0.002477298336316034,1.405,1.405,1.495,-1.362576698064804,1.362576698064804
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,607.0,-1,0.9698054790496826,603.48,0.001642970769536687,0.001642970769536687,0.0017871346192085901,0.9914999999999999,0.9914999999999999,1.0785,-0.9615621324777602,0.9615621324777602
