EntryTimestamp,Expiry,OptionType,Strike,Direction,Quantity,EntrySpot,EntryPrice,EntryBid,EntryAsk,EntryPriceUsd,EntryBidUsd,EntryAskUsd,EntryCostUsd,PnL
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,6045.0,-1,1.0,6064.6,0.0003050489727269729,0.0003050489727269729,0.0010882828216205519,1.8499999999999999,1.8499999999999999,6.599999999999999,-1.8499999999999999,-31.750000000000362
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,6090.0,-1,1.0,6064.6,0.000997592586485506,0.000997592586485506,0.0028855983906605543,6.050000000000001,6.050000000000001,17.5,-6.050000000000001,6.050000000000001
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,6020.0,1,1.0,6064.6,0.0004946740098275236,0.00013191306928733964,0.0004946740098275236,3.0,0.8,3.0,3.0,5.600000000000364
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,6115.0,1,1.0,6064.6,0.0007585001484022028,0.00011542393562642217,0.0007585001484022028,4.6,0.7,4.6,4.6,-4.6
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,6010.0,-1,1.0,6035.900000000001,0.0015772295763680643,0.0015772295763680643,0.0015772295763680643,9.52,9.52,9.52,-9.52,9.52
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,6070.0,-1,1.0,6035.900000000001,0.0023343660431750027,0.0023343660431750027,0.0023360227969316917,14.09,14.09,14.1,-14.09,14.09
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,5970.0,1,1.0,6035.900000000001,0.0006295664275418743,0.000589804337381335,0.0006295664275418743,3.7999999999999994,3.56,3.7999999999999994,3.7999999999999994,-3.7999999999999994
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,6105.0,1,1.0,6035.900000000001,0.0005765503073278218,0.0005384449709239715,0.0005765503073278218,3.48,3.25,3.48,3.48,-3.48
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,6005.0,-1,1.0,6034.8,0.002117717240007954,0.002117717240007954,0.002117717240007954,12.780000000000001,12.780000000000001,12.780000000000001,-12.780000000000001,12.780000000000001
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,6080.0,-1,1.0,6034.8,0.001971896334592696,0.001971896334592696,0.0022535958109630807,11.900000000000002,11.900000000000002,13.6,-11.900000000000002,11.900000000000002
