Strategy,Count,TotalPnL,AvgPnL,AvgROI,WinRate,Sharpe,Sortino
ML Condor,62,183.49749999999895,2.9596370967741765,0.028905347877359034,0.6612903225806451,0.7593353036910236,0.9935102342729027
Fixed Delta Condor,62,-27.355000000000025,-0.44120967741935524,-0.012315502668350891,0.7258064516129032,-0.4965963366032835,-0.5604109065844805
Sigma Condor,62,127.78999999999925,2.0611290322580524,0.0013898364457895962,0.6612903225806451,0.04325917258474674,0.05513746272154875
