EntryTimestamp,Expiry,OptionType,Strike,Direction,Quantity,EntrySpot,EntryPrice,EntryBid,EntryAsk,EntryPriceUsd,EntryBidUsd,EntryAskUsd,EntryCostUsd,PnL
2024-07-01T14:00:00.0,2024-07-02T20:00:00.0,Put,543.0,-1,0.9831966757774353,545.27,0.0014029746730977314,0.0014029746730977314,0.0015680305169915821,0.765,0.765,0.855,-0.752145456969738,0.752145456969738
2024-07-01T14:00:00.0,2024-07-02T20:00:00.0,Call,548.0,-1,0.9831966757774353,545.27,0.000935316448731821,0.000935316448731821,0.001045353677994388,0.51,0.51,0.57,-0.501430304646492,-0.049159833788818164
2024-07-01T14:00:00.0,2024-07-02T20:00:00.0,Put,536.0,1,0.9831966757774353,545.27,0.00014213142113081594,0.000132961652025602,0.00014213142113081594,0.0775,0.07250000000000001,0.0775,0.07619774237275125,-0.07619774237275125
2024-07-01T14:00:00.0,2024-07-02T20:00:00.0,Call,549.0,1,0.9831966757774353,545.27,0.0006143745300493333,0.0005593559154180497,0.0006143745300493333,0.33499999999999996,0.30499999999999994,0.33499999999999996,0.3293708863854408,-0.3293708863854408
2024-07-02T14:00:00.0,2024-07-03T20:00:00.0,Put,543.0,-1,0.9786096811294556,545.17,0.0011556028394812629,0.0011556028394812629,0.001302346057193169,0.63,0.63,0.71,-0.616524099111557,0.616524099111557
2024-07-02T14:00:00.0,2024-07-03T20:00:00.0,Call,547.0,-1,0.9786096811294556,545.17,0.0009905167195553683,0.0009905167195553683,0.0012106315461232276,0.5400000000000001,0.5400000000000001,0.6599999999999999,-0.5284492278099061,-3.2783424317836625
2024-07-02T14:00:00.0,2024-07-03T20:00:00.0,Put,535.0,1,0.9786096811294556,545.17,8.712878551644442e-5,7.795733440945027e-5,8.712878551644442e-5,0.0475,0.0425,0.0475,0.04648395985364914,-0.04648395985364914
2024-07-02T14:00:00.0,2024-07-03T20:00:00.0,Call,548.0,1,0.9786096811294556,545.17,0.0007428875396665261,0.0006511730285965845,0.0007428875396665261,0.405,0.355,0.405,0.3963369208574295,2.4318450576066835
2024-07-03T14:00:00.0,2024-07-03T20:00:00.0,Put,548.0,-1,0.9504415988922119,549.23,0.0004506308832365311,0.0004506308832365311,0.0006600149299928991,0.2475,0.2475,0.3625,-0.2352342957258224,0.2352342957258224
2024-07-03T14:00:00.0,2024-07-03T20:00:00.0,Call,550.0,-1,0.9504415988922119,549.23,0.0007601551262676838,0.0007601551262676838,0.0011880268739872183,0.4175,0.4175,0.6525,-0.39680936753749846,-0.4490836554765572
2024-07-03T14:00:00.0,2024-07-03T20:00:00.0,Put,538.0,1,0.9504415988922119,549.23,0.0001137956775849826,5.007009813739236e-5,0.0001137956775849826,0.0625,0.027500000000000004,0.0625,0.059402599930763245,-0.059402599930763245
2024-07-03T14:00:00.0,2024-07-03T20:00:00.0,Call,551.0,1,0.9504415988922119,549.23,0.0005143564626841214,0.00023214318227336454,0.0005143564626841214,0.2825,0.1275,0.2825,0.26849975168704987,-0.26849975168704987
