EntryTimestamp,Expiry,OptionType,Strike,Direction,Quantity,EntrySpot,EntryPrice,EntryBid,EntryAsk,EntryPriceUsd,EntryBidUsd,EntryAskUsd,EntryCostUsd,PnL
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,527.0,-1,0.968631386756897,529.04,0.0014781491002570696,0.0014781491002570696,0.001999848782700741,0.782,0.782,1.0579999999999998,-0.7574697444438935,-2.87489795589447
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,531.0,-1,0.968631386756897,529.04,0.0010897096627854228,0.0010897096627854228,0.0017645168607288676,0.5765,0.5765,0.9335,-0.5584159944653512,0.5584159944653512
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,521.0,1,0.968631386756897,529.04,0.0002476183275366702,0.0001682292454256767,0.0002476183275366702,0.131,0.089,0.131,0.1268907116651535,-0.1268907116651535
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,537.5,1,0.968631386756897,529.04,6.899289278693483e-5,6.332224406472102e-5,6.899289278693483e-5,0.0365,0.0335,0.0365,0.03535504561662674,-0.03535504561662674
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,525.0,-1,0.9952892661094666,527.94,0.0030647422055536614,0.0030647422055536614,0.003110201916884494,1.618,1.618,1.642,-1.6103780325651171,1.6103780325651171
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,531.0,-1,0.9952892661094666,527.94,0.0023762169943554188,0.0023762169943554188,0.002415994241769898,1.2545,1.2545,1.2755,-1.2485903843343258,1.2485903843343258
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Put,517.0,1,0.9952892661094666,527.94,0.0006061294844111073,0.0006061294844111073,0.0006061294844111073,0.32,0.32,0.32,0.31849256515502933,-0.31849256515502933
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,Call,538.0,1,0.9952892661094666,527.94,0.00015153237110277683,0.00015153237110277683,0.00015153237110277683,0.08,0.08,0.08,0.07962314128875733,-0.07962314128875733
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,524.0,-1,0.9880913496017456,528.03,0.0029979357233490523,0.0029979357233490523,0.003213832547393141,1.583,1.583,1.697,-1.5641486064195633,1.5641486064195633
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,532.0,-1,0.9880913496017456,528.03,0.0021655966517053955,0.0021655966517053955,0.0023985379618582277,1.1435,1.1435,1.2665,-1.129882458269596,1.129882458269596
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Put,516.0,1,0.9880913496017456,528.03,0.0006533719675018466,0.0005965570138060337,0.0006533719675018466,0.34500000000000003,0.315,0.34500000000000003,0.3408915156126022,-0.3408915156126022
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,Call,540.0,1,0.9880913496017456,528.03,0.00013256822529022973,0.00013256822529022973,0.00013256822529022973,0.07,0.07,0.07,0.0691663944721222,-0.0691663944721222
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Put,519.0,-1,0.28227341175079346,524.69,0.001840134174464922,0.001840134174464922,0.0019144637786121326,0.9655000000000001,0.9655000000000001,1.0045,-0.2725349790453911,0.2725349790453911
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Call,529.0,-1,0.28227341175079346,524.69,0.0019106520040404807,0.0019106520040404807,0.001996416931902647,1.0025,1.0025,1.0475,-0.2829790952801704,-1.534861676394955
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Put,512.0,1,0.28227341175079346,524.69,0.0004955306943147382,0.0004955306943147382,0.0004955306943147382,0.26,0.26,0.26,0.0733910870552063,-0.0733910870552063
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,Call,535.0,1,0.28227341175079346,524.69,0.0002410947416569784,0.00023537707979950063,0.0002410947416569784,0.1265,0.1235,0.1265,0.035707586586475375,0.08849271458388916
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Put,527.0,-1,0.8938554525375366,531.29,0.0021664251162265427,0.0021664251162265427,0.002200304918217923,1.1509999999999998,1.1509999999999998,1.1690000000000003,-1.0288276258707045,1.0288276258707045
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Call,535.0,-1,0.8938554525375366,531.29,0.0018840934329650472,0.0018840934329650472,0.0019179732349564273,1.001,1.001,1.0190000000000001,-0.894749307990074,-1.795755604147903
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Put,520.0,1,0.8938554525375366,531.29,0.0005703100001882212,0.0005590167328577613,0.0005703100001882212,0.303,0.297,0.303,0.2708382021188736,-0.2708382021188736
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,Call,540.0,1,0.8938554525375366,531.29,0.0002691562047092925,0.0002578629373788327,0.0002691562047092925,0.143,0.137,0.143,0.12782132971286772,-0.12782132971286772
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Put,534.0,-1,0.3574357032775879,536.51,0.001039123222307133,0.001039123222307133,0.001067081694656204,0.5575,0.5575,0.5725,-0.19927040457725523,0.19927040457725523
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Call,539.0,-1,0.3574357032775879,536.51,0.000703621554118283,0.000703621554118283,0.0007315800264673537,0.3775,0.3775,0.39249999999999996,-0.13493197798728943,0.13493197798728943
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Put,528.0,1,0.3574357032775879,536.51,0.00016122719054630853,0.0001556354960764944,0.00016122719054630853,0.0865,0.0835,0.0865,0.03091818833351135,-0.03091818833351135
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,Call,544.0,1,0.3574357032775879,536.51,3.7277963132094466e-5,3.7277963132094466e-5,3.7277963132094466e-5,0.02,0.02,0.02,0.007148714065551758,-0.007148714065551758
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Put,534.0,-1,0.8549429178237915,538.04,0.001824213813099398,0.001824213813099398,0.0018743959556910268,0.9815,0.9815,1.0085,-0.8391264738440514,0.8391264738440514
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Call,542.0,-1,0.8549429178237915,538.04,0.0015073228756226306,0.0015073228756226306,0.0015407776373503829,0.811,0.811,0.829,-0.693358706355095,0.693358706355095
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Put,526.0,1,0.8549429178237915,538.04,0.0003029514534235373,0.0002917998661809531,0.0003029514534235373,0.163,0.157,0.163,0.13935569560527802,-0.13935569560527802
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,Call,546.0,1,0.8549429178237915,538.04,0.00034662850345699205,0.0003410527098357,0.00034662850345699205,0.1865,0.1835,0.1865,0.1594468541741371,-0.1594468541741371
2025-02-19T15:00:00.0,2025-02-20T21:00:00.0,Put,534.0,-1,0.8394289016723633,537.6799,0.0016868772665669669,0.0016868772665669669,0.0016980363223546204,0.907,0.907,0.913,-0.7613620138168335,0.7613620138168335
2025-02-19T15:00:00.0,2025-02-20T21:00:00.0,Call,541.0,-1,0.8394289016723633,537.6799,0.0014757851279171865,0.0014757851279171865,0.0014813646558110136,0.7935,0.7935,0.7965000000000001,-0.6660868334770202,0.6660868334770202
2025-02-19T15:00:00.0,2025-02-20T21:00:00.0,Put,527.0,1,0.8394289016723633,537.6799,0.0003533700999423635,0.0003533700999423635,0.0003533700999423635,0.19,0.19,0.19,0.15949149131774903,-0.15949149131774903
2025-02-19T15:00:00.0,2025-02-20T21:00:00.0,Call,545.0,1,0.8394289016723633,537.6799,0.000309663798107387,0.00030408427021356017,0.000309663798107387,0.1665,0.1635,0.1665,0.13976491212844852,-0.13976491212844852
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,528.0,-1,0.3081877827644348,533.117,0.001858879007797538,0.001858879007797538,0.0020051883545263048,0.991,0.991,1.069,-0.3054140927195549,-0.19076823753118938
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,538.0,-1,0.3081877827644348,533.117,0.0018185501494043523,0.0018185501494043523,0.0019142139530346997,0.9695,0.9695,1.0205,-0.29878805539011954,0.29878805539011954
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,521.0,1,0.3081877827644348,533.117,0.0005289645612501572,0.0004839463007182289,0.0005289645612501572,0.28200000000000003,0.258,0.28200000000000003,0.08690895473957062,-0.08690895473957062
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,545.0,1,0.3081877827644348,533.117,0.0001997685311104317,0.00019414124854394066,0.0001997685311104317,0.10650000000000001,0.10350000000000001,0.10650000000000001,0.03282199886441231,-0.03282199886441231
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,533.0,-1,0.21776624023914337,536.04,0.0010689500783523616,0.0010689500783523616,0.001281620774569062,0.5729999999999998,0.5729999999999998,0.6869999999999999,-0.12478005565702913,-1.3146547923237115
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,539.0,-1,0.21776624023914337,536.04,0.0005559286620401462,0.0005559286620401462,0.0007126333855682412,0.298,0.298,0.382,-0.06489433959126473,0.06489433959126473
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,527.0,1,0.21776624023914337,536.04,0.00014178046414446683,0.00011939407506902472,0.00014178046414446683,0.076,0.064,0.076,0.016550234258174895,0.11628717228770552
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,544.0,1,0.21776624023914337,536.04,3.731064845907022e-5,3.731064845907022e-5,3.731064845907022e-5,0.02,0.02,0.02,0.004355324804782868,-0.004355324804782868
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Put,520.0,-1,0.9981167912483215,523.39,0.003610118649572976,0.003610118649572976,0.0037075603278625886,1.8894999999999997,1.8894999999999997,1.9405000000000001,-1.8859416770637032,-4.502005786925531
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Call,528.0,-1,0.9981167912483215,523.39,0.002320449378092818,0.002320449378092818,0.0023605724220944232,1.2145,1.2145,1.2355,-1.2122128429710866,1.2122128429710866
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Put,512.0,1,0.9981167912483215,523.39,0.0010174057586121248,0.0009887464414681214,0.0010174057586121248,0.5325,0.5175000000000001,0.5325,0.5314971913397312,-0.5314971913397312
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,Call,536.0,1,0.9981167912483215,523.39,0.0001652687288637536,0.00015953686543495292,0.0001652687288637536,0.0865,0.0835,0.0865,0.08633710244297982,-0.08633710244297982
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Put,510.0,-1,0.9997285604476929,514.8598,0.004027309958944163,0.004027309958944163,0.004266209946863204,2.0735,2.0735,2.1965,-2.072937170088291,2.072937170088291
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Call,521.0,-1,0.9997285604476929,514.8598,0.003315465685998402,0.003315465685998402,0.003443655923418376,1.7069999999999999,1.7069999999999999,1.7730000000000001,-1.7065366526842116,1.7065366526842116
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Put,502.0,1,0.9997285604476929,514.8598,0.0011119531958020418,0.001082819050933866,0.0011119531958020418,0.5725,0.5575,0.5725,0.5723446008563042,-0.5723446008563042
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,Call,529.0,1,0.9997285604476929,514.8598,0.0005370394037367067,0.0005312125747630715,0.0005370394037367067,0.2765,0.2735,0.2765,0.2764249469637871,-0.2764249469637871
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,Put,511.0,-1,0.9369122982025146,516.97,0.003946070371588293,0.003946070371588293,0.003946070371588293,2.04,2.04,2.04,-1.91130108833313,-8.507632123827928
