EntryTimestamp,Expiry,OptionType,Strike,Direction,Quantity,EntrySpot,EntryPrice,EntryBid,EntryAsk,EntryPriceUsd,EntryBidUsd,EntryAskUsd,EntryCostUsd,PnL
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,88.5,-1,0.14892251789569855,89.13,0.0003365870077415012,0.0003365870077415012,0.0003365870077415012,0.03,0.03,0.03,-0.0044676755368709565,0.0044676755368709565
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,89.5,-1,0.14892251789569855,89.13,0.0007853696847301695,0.0007853696847301695,0.0007853696847301695,0.07,0.07,0.07,-0.0104245762526989,0.0104245762526989
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Put,85.0,1,0.14892251789569855,89.13,0.00011219566924716706,0.00011219566924716706,0.00011219566924716706,0.01,0.01,0.01,0.0014892251789569854,-0.0014892251789569854
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,Call,90.0,1,0.14892251789569855,89.13,0.00022439133849433412,0.00022439133849433412,0.00022439133849433412,0.02,0.02,0.02,0.0029784503579139707,-0.0029784503579139707
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,88.0,-1,0.11197195947170258,88.7,0.0006764374295377677,0.0006764374295377677,0.0006764374295377677,0.05999999999999999,0.05999999999999999,0.05999999999999999,-0.006718317568302154,0.006718317568302154
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,89.5,-1,0.11197195947170258,88.7,0.00045095828635851183,0.00045095828635851183,0.00045095828635851183,0.04,0.04,0.04,-0.004478878378868103,-0.0011197195947167072
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Put,87.5,1,0.11197195947170258,88.7,0.00022547914317925591,0.00022547914317925591,0.00022547914317925591,0.02,0.02,0.02,0.0022394391894340515,-0.0022394391894340515
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,Call,91.0,1,0.11197195947170258,88.7,0.00011273957158962796,0.00011273957158962796,0.00011273957158962796,0.01,0.01,0.01,0.0011197195947170258,-0.0011197195947170258
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,89.0,-1,0.08440257608890533,89.2,0.0007847533632286996,0.0007847533632286996,0.0010089686098654707,0.07,0.07,0.08999999999999998,-0.0059081803262233746,0.0059081803262233746
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,89.5,-1,0.08440257608890533,89.2,0.0005605381165919282,0.0005605381165919282,0.0005605381165919282,0.05,0.05,0.05,-0.004220128804445267,2.402592014227878e-16
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Put,86.5,1,0.08440257608890533,89.2,0.00011210762331838565,0.00011210762331838565,0.00011210762331838565,0.01,0.01,0.01,0.0008440257608890534,-0.0008440257608890534
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,Call,90.0,1,0.08440257608890533,89.2,0.0002242152466367713,0.0002242152466367713,0.0002242152466367713,0.02,0.02,0.02,0.0016880515217781067,-0.0016880515217781067
2025-03-03T15:00:00.0,2025-03-03T21:00:00.0,Put,91.5,-1,0.0955253317952156,91.9,0.0008705114254624591,0.0008705114254624591,0.0020674646354733404,0.08,0.08,0.19,-0.007642026543617249,0.007642026543617249
2025-03-03T15:00:00.0,2025-03-03T21:00:00.0,Call,92.5,-1,0.0955253317952156,91.9,0.00043525571273122956,0.00043525571273122956,0.0006528835690968443,0.04,0.04,0.06,-0.0038210132718086245,0.0009552533179520476
2025-03-03T15:00:00.0,2025-03-03T21:00:00.0,Put,89.5,1,0.0955253317952156,91.9,0.00010881392818280739,0.00010881392818280739,0.00010881392818280739,0.01,0.01,0.01,0.0009552533179521561,-0.0009552533179521561
