Strategy,Count,TotalPnL,AvgPnL,AvgROI,WinRate,Sharpe,Sortino
ML Condor,57,14.658500000000014,0.25716666666666693,0.05625593684039584,0.7368421052631579,2.456469847185338,3.128183279951889
Fixed Delta Condor,51,7.662500000000023,0.15024509803921612,0.0510475208174947,0.803921568627451,2.8326302297278003,3.3572344850067055
Sigma Condor,59,13.944000000000031,0.236338983050848,0.07220252701744576,0.6949152542372882,2.9803456777898254,3.8884555236230343
