Metric,Value
count,62.0
avg_pnl_per_condor,-0.06774193548386921
min_pnl_per_condor,-8.159999999999977
max_pnl_per_condor,6.5
win_rate,0.6129032258064516
avg_credit,1.9341935483870971
avg_max_loss,5.13032258064516
avg_return_on_risk,-0.04532777766692376
