Metric,Value
count,58.0
avg_pnl_per_condor,0.18862068965517284
min_pnl_per_condor,-4.57
max_pnl_per_condor,2.68
win_rate,0.6896551724137931
avg_credit,0.850689655172414
avg_max_loss,3.8562068965517247
avg_return_on_risk,0.027689780058354624
