Metric,Value
count,19.0
avg_pnl_per_condor,0.057889473684211094
min_pnl_per_condor,-0.6625000000000022
max_pnl_per_condor,0.3450000000000001
win_rate,0.8421052631578947
avg_credit,0.14421052631578946
avg_max_loss,1.2505263157894735
avg_return_on_risk,0.04896861399802287
