Epoch,TrainLoss,ValLoss,TrainDeltaLoss
1,0.1373424082994461,0.10177157819271088,0.132363224029541
2,0.12329459637403488,0.09102804213762283,0.12455163449048996
3,0.11633853763341903,0.08330190926790237,0.11892802268266678
4,0.10226558595895767,0.07812125980854034,0.10545334219932556
5,0.09913769960403443,0.07439994812011719,0.0990379884839058
6,0.0948388010263443,0.07200787216424942,0.0964173749089241
7,0.09215724021196366,0.07029207795858383,0.09478707760572433
8,0.09544106274843216,0.06902667880058289,0.09336958080530167
9,0.09249381721019745,0.06811852008104324,0.09233078062534332
10,0.09424696117639542,0.06729605048894882,0.09348361790180207
11,0.09470498561859131,0.06671822816133499,0.09192273765802383
12,0.09330353438854218,0.06650696694850922,0.08648132383823395
13,0.08797317296266556,0.0663435086607933,0.09236467331647873
14,0.09317157715559006,0.06600130349397659,0.08728666603565216
15,0.09285790473222733,0.06584721058607101,0.08290408849716187
16,0.08458623737096786,0.06555946171283722,0.08449245691299438
17,0.08999389111995697,0.06505117565393448,0.08181317001581193
18,0.08288768976926804,0.06486872583627701,0.08304879069328308
19,0.08360559046268463,0.06474420428276062,0.07823067158460617
20,0.07843919545412063,0.06459885090589523,0.08633046597242355
21,0.0841982200741768,0.06444918364286423,0.08266383707523346
22,0.08196523785591125,0.06458699703216553,0.08329293727874756
23,0.08054961934685707,0.06470047682523727,0.07980495542287827
24,0.08120873868465424,0.06491641700267792,0.07974514067173004
25,0.07870456129312516,0.06502194702625275,0.08082758784294128
26,0.07843816131353379,0.06531521677970886,0.07471312433481217
27,0.07942775487899781,0.06582627445459366,0.07729498147964478
28,0.07159739434719085,0.0662236288189888,0.07421408668160438
29,0.07264306321740151,0.06637594848871231,0.07141776978969575
30,0.0779678001999855,0.06603585183620453,0.07843890190124511
31,0.07563057392835618,0.06580771505832672,0.07566701024770736
32,0.07458180338144302,0.06575371325016022,0.07267277389764785
33,0.075966377556324,0.06600838154554367,0.07549848854541778
34,0.07527224868535995,0.06620433181524277,0.07134437114000321
35,0.07279856130480766,0.06633199751377106,0.07642254307866096
36,0.07263868600130081,0.06630109250545502,0.07190215885639191
