Epoch,TrainLoss,ValLoss,TrainDeltaLoss
1,0.17048894862333933,0.13362562656402588,0.16335233052571616
2,0.15389798333247504,0.1233045756816864,0.15070714801549911
3,0.14300997803608576,0.1172846257686615,0.1426097278793653
4,0.13550212855140367,0.112688347697258,0.1297184887031714
5,0.13184066489338875,0.10899369418621063,0.13017366578181586
6,0.12505249679088593,0.10648823529481888,0.11900523180762927
7,0.11568883682290713,0.10393399745225906,0.11954968174298604
8,0.11052089681228001,0.10134803503751755,0.10769058888157208
9,0.10954491545756657,0.098983995616436,0.11408557494481404
10,0.10750313724080722,0.09737709164619446,0.10222623993953069
11,0.10333975777029991,0.09581504017114639,0.09987042968471845
12,0.09563726683457692,0.09481985121965408,0.0930510697265466
13,0.0932253288726012,0.0939694419503212,0.09339153642455737
14,0.09348867585261662,0.09311177581548691,0.09543954953551292
15,0.09016027549902599,0.0923696905374527,0.09480936576922734
16,0.08892759432395299,0.0916750356554985,0.08609149729212125
17,0.08524336976309617,0.09151933342218399,0.08564743647972743
18,0.07911230747898419,0.09183308482170105,0.08331279332439105
19,0.08322039370735486,0.09195756912231445,0.0824317994217078
20,0.08254677305618922,0.09184972941875458,0.0800706148147583
21,0.08617797245581944,0.09146834909915924,0.08874401760598023
22,0.07969884822765987,0.0911482721567154,0.07812934120496114
23,0.0759063841154178,0.09066484868526459,0.07950884476304054
24,0.08164011066158612,0.09069740027189255,0.08196836834152539
25,0.07939985767006874,0.09068651497364044,0.07852542400360107
26,0.07941325381398201,0.09070847928524017,0.07895594214399655
27,0.07798327629764874,0.09089253097772598,0.07757919654250145
28,0.07350720775624116,0.09127948433160782,0.07301491188506286
29,0.07457106746733189,0.09153897315263748,0.07430603044728439
30,0.07669936244686444,0.09201011061668396,0.07785644009709358
31,0.0740767562141021,0.09234967082738876,0.07389962052305539
32,0.07015594281256199,0.09229011088609695,0.06864208914339542
33,0.07603294464449088,0.09209392964839935,0.0746583640575409
34,0.0738577035566171,0.09213095903396606,0.0735752284526825
35,0.07354385095338027,0.09222598373889923,0.07278415871163209
36,0.07448362683256467,0.09257223457098007,0.07759463042020798
37,0.07405156021316846,0.09295307844877243,0.07216542462507884
38,0.0721950065344572,0.09297610819339752,0.0753038755307595
