EntryTimestamp,Expiry,PnL,Credit,MaxLoss,WidthPut,WidthCall,ReturnOnRisk
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,0.19646711325645447,0.19646711325645447,3.8035328867435454,3.0,4.0,0.051653848962684504
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,0.3495080785900354,0.3495080785900354,3.6504919214099645,2.0,4.0,0.09574273443537483
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,-0.03198613274099568,0.23716547203063965,9.76283452796936,10.0,2.0,-0.003276316181469553
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,0.2493197876363993,0.2493197876363993,2.7506802123636005,3.0,2.0,0.0906393213270561
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,0.17484146082401278,0.17484146082401278,4.3251585391759875,2.0,4.5,0.040424289477565115
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,0.052375792756676684,0.052375792756676684,2.947624207243323,1.5,3.0,0.017768816197116108
2025-03-17T14:00:00.0,2025-03-17T20:00:00.0,,0.20992502769827848,3.7900749723017215,4.0,3.0,
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,0.20288505852222447,0.20288505852222447,2.7971149414777754,2.0,3.0,0.07253368659031079
2025-03-21T14:00:00.0,2025-03-21T20:00:00.0,-0.037068647027020465,0.08962166559696197,4.910378334403038,1.0,5.0,-0.007549040929761058
2025-03-24T14:00:00.0,2025-03-24T20:00:00.0,-0.09645289063453724,0.08439627930521966,3.9156037206947802,4.0,4.0,-0.02463295509828118
2025-03-28T14:00:00.0,2025-03-28T20:00:00.0,0.18014117696881296,0.18014117696881296,2.819858823031187,3.0,1.0,0.06388304815032246
2025-03-31T14:00:00.0,2025-03-31T20:00:00.0,0.0026018654303626592,0.003997502059675753,4.996002497940324,5.0,2.0,0.0005207894574583012
2025-04-01T14:00:00.0,2025-04-02T20:00:00.0,0.42728713873028756,0.42728713873028756,4.5727128612697125,5.0,1.0,0.09344280992348207
2025-04-02T14:00:00.0,2025-04-02T20:00:00.0,0.2973174586296081,0.2973174586296081,3.702682541370392,4.0,1.0,0.08029785305860129
2025-04-03T14:00:00.0,2025-04-04T20:00:00.0,-0.05500449898836704,0.809951744645834,7.690048255354166,7.0,8.5,-0.007152685804028651
2025-04-04T14:00:00.0,2025-04-04T20:00:00.0,0.27588028559090855,0.2994262559115887,2.200573744088411,2.0,2.5,0.12536743489375407
2025-04-08T14:00:00.0,2025-04-09T20:00:00.0,-1.9039648429155347,0.4388959153890611,2.561104084610939,2.0,3.0,-0.7434156441965805
2025-04-09T14:00:00.0,2025-04-09T20:00:00.0,0.535613250732422,0.535613250732422,2.464386749267578,1.0,3.0,0.2173413937124957
2025-04-10T14:00:00.0,2025-04-11T20:00:00.0,-1.8854383373260504,0.6647487735748292,2.3352512264251706,3.0,3.0,-0.8073813712164498
2025-04-11T14:00:00.0,2025-04-11T20:00:00.0,0.4464021964371203,0.4464021964371203,2.5535978035628797,3.0,2.0,0.17481304057133917
2025-04-14T14:00:00.0,2025-04-14T20:00:00.0,0.44258694505692997,0.5396454856395722,2.4603545143604277,3.0,3.0,0.1798874684415067
2025-04-15T14:00:00.0,2025-04-16T20:00:00.0,-1.1540801575779915,0.2504798719286919,2.749520128071308,2.0,3.0,-0.41973875579064707
2025-04-16T14:00:00.0,2025-04-17T20:00:00.0,0.37967918746173396,0.37967918746173396,5.620320812538266,6.0,6.0,0.06755471798241747
2025-04-17T14:00:00.0,2025-04-17T20:00:00.0,0.27781358969211584,0.27781358969211584,2.7221864103078843,3.0,3.0,0.10205531430182058
2025-04-21T14:00:00.0,2025-04-21T20:00:00.0,0.5704042368531228,0.5704042368531228,5.429595763146877,6.0,2.0,0.10505464158579068
2025-04-22T14:00:00.0,2025-04-23T20:00:00.0,-1.6481534269154066,0.5667344305217265,3.4332655694782734,4.0,4.0,-0.48005416230177134
