Epoch,TrainLoss,ValLoss,TrainDeltaLoss
1,0.15326122641563417,0.13026216626167297,0.14832562506198882
2,0.13859112113714217,0.1200181171298027,0.1380198448896408
3,0.13497174978256227,0.1124151423573494,0.1319414868950844
4,0.1275751605629921,0.10612745583057404,0.12718894928693772
5,0.12031300365924835,0.10049329698085785,0.12135645449161529
6,0.1177772581577301,0.09583479911088943,0.11399516463279724
7,0.10983402281999588,0.091792993247509,0.11282221823930741
8,0.10679190903902054,0.08812214434146881,0.1096813514828682
9,0.10975636094808579,0.08443772792816162,0.09807551503181458
10,0.09862323999404907,0.08112242817878723,0.09930469393730164
11,0.09454454183578491,0.07833090424537659,0.09204392284154891
12,0.09243155419826507,0.07592804729938507,0.09351669251918793
13,0.09286928474903107,0.07367420196533203,0.09068815857172012
14,0.09143616110086442,0.07211746275424957,0.09608475267887115
15,0.0887286975979805,0.07099743187427521,0.09160232245922088
16,0.09098224937915803,0.07008819282054901,0.08670293390750886
17,0.08382265865802765,0.06934459507465363,0.08434393554925919
18,0.08303349912166595,0.06866681575775146,0.08301867097616196
19,0.08694994300603867,0.06792806833982468,0.08067653775215149
20,0.08133139163255691,0.06759797781705856,0.07969300448894501
21,0.08153139650821686,0.06767082959413528,0.07962803542613983
22,0.0796240970492363,0.06786547601222992,0.08281529396772384
23,0.08187207132577896,0.06811344623565674,0.07643745988607406
24,0.07488129362463951,0.06804199516773224,0.0769039660692215
25,0.07944295704364776,0.06791552901268005,0.07465217933058739
26,0.07393328249454498,0.06761982291936874,0.07172961235046386
27,0.07610630840063096,0.06752186268568039,0.07887648791074753
28,0.07568126395344735,0.06734079867601395,0.07566921561956405
29,0.07390019223093987,0.06701494008302689,0.07791820019483567
30,0.07286753505468369,0.06699559837579727,0.07133246064186097
31,0.07588250339031219,0.06688868254423141,0.07291567102074623
32,0.07345949783921242,0.06641686707735062,0.07218283116817474
33,0.07417069226503373,0.06609835475683212,0.07142970412969589
34,0.07198169752955437,0.06576751917600632,0.06930674016475677
35,0.0700720377266407,0.06581246107816696,0.07148937284946441
36,0.07229596748948097,0.0660477951169014,0.070473912358284
37,0.0708529569208622,0.06635965406894684,0.06810971423983574
38,0.07206670939922333,0.06644897907972336,0.06832864060997963
39,0.07012618929147721,0.06647666543722153,0.06928049251437188
40,0.06485569775104523,0.06625804305076599,0.06803633794188499
41,0.06669591963291169,0.06643765419721603,0.06810558587312698
42,0.06487063318490982,0.06647064536809921,0.06690274998545646
43,0.06784219071269035,0.06611829996109009,0.06679990515112877
44,0.07177485302090644,0.06595811247825623,0.07086514160037041
45,0.06741379871964455,0.06564220041036606,0.06650507599115371
46,0.06350386962294578,0.06550963222980499,0.06654149740934372
47,0.065343926101923,0.065794438123703,0.06443263590335846
48,0.06609655171632767,0.06628492474555969,0.06419919207692146
49,0.062263591587543486,0.06659409403800964,0.06331823542714118
50,0.06511735171079636,0.06687427312135696,0.06405050083994865
51,0.06277206242084503,0.06689877808094025,0.06500087454915046
52,0.06423955857753753,0.06680366396903992,0.060170252621173856
53,0.06386648565530777,0.06692403554916382,0.0643553912639618
54,0.06312338039278984,0.06683573871850967,0.060279326140880586
55,0.060482974350452426,0.06681188941001892,0.061202778667211535
56,0.06272730678319931,0.06692920625209808,0.06058322340250015
57,0.05691001936793327,0.06681082397699356,0.06432259157299995
58,0.06038572341203689,0.06691873073577881,0.061732782423496245
59,0.057964646816253663,0.06728439033031464,0.05905519649386406
60,0.06061638370156288,0.06774681806564331,0.05975553467869758
61,0.05612952411174774,0.06763315945863724,0.05657050833106041
