Epoch,TrainLoss,ValLoss,TrainDeltaLoss,TrainSizeLoss
1,0.5003265937169393,0.27548664808273315,0.17160980365215203,0.29941552304304564
2,0.27848114226108944,0.22614622116088867,0.13091250891104722,0.15739542790330374
3,0.2518300479039168,0.21828798949718475,0.10358208121779637,0.14912404177280572
4,0.23888103969586202,0.21542882919311523,0.09985455631827697,0.14564937281493956
5,0.23836422558778372,0.216512531042099,0.09563643962909014,0.14335271816414136
6,0.2322493084730246,0.21595674753189087,0.09593750737034358,0.1400837262567037
7,0.22890702539529556,0.21422302722930908,0.09580898647889113,0.13427988110253444
8,0.22186205708063567,0.2118985503911972,0.09397102815982623,0.12721168082685042
9,0.22249944851948664,0.2118695080280304,0.09304100561600465,0.1289241099730134
10,0.2147418613999318,0.2127971649169922,0.09158413666181076,0.1271500984350076
11,0.21603723634511995,0.21310028433799744,0.08904715445943368,0.12492315862805416
12,0.2061144369534957,0.2115539312362671,0.08904988299577664,0.11894165652875717
13,0.2115202809755619,0.21050463616847992,0.08841331589680451,0.11701879755426677
14,0.20889650323452094,0.21293050050735474,0.08947700281173755,0.11414163841459996
15,0.20099249195594054,0.2126697599887848,0.09042809091699429,0.10905814796495132
16,0.19089754021320587,0.21217456459999084,0.08715394167945935,0.11164663015649869
17,0.1980289108096025,0.2133534848690033,0.08873998297330661,0.11074574711995247
18,0.18970637711194846,0.21325179934501648,0.08768155406682919,0.10644063597115186
19,0.19510214508343965,0.20958730578422546,0.08730659576562735,0.1089121325371357
20,0.18896718533375326,0.21126672625541687,0.08745567873120308,0.10111512804929262
21,0.19283830030606344,0.2111813724040985,0.0869641716663654,0.1055272047718366
22,0.18895432276603502,0.20836512744426727,0.086952622120197,0.09694167577589934
23,0.18925537436436385,0.21031059324741364,0.08638966179046875,0.10446935447935875
24,0.18186783542235693,0.20879821479320526,0.08650197327519074,0.09227220671108136
25,0.18277520820116386,0.20958691835403442,0.08490300617921047,0.09862174896093515
26,0.17428835271260676,0.20787768065929413,0.08685488922473712,0.08997513100695916
27,0.18231703016238335,0.20711995661258698,0.0856700986623764,0.0887278356613257
28,0.17664277095061082,0.20562046766281128,0.08540833579042019,0.09006185461886418
29,0.1739215388512,0.2060968279838562,0.08521689493686725,0.08448970475449012
30,0.17212280401816735,0.20858106017112732,0.08569602983502242,0.08083013304246542
31,0.17185962276581007,0.2061934918165207,0.08595528692389146,0.08267786344274497
32,0.17189350647804064,0.20255616307258606,0.08548537565347476,0.0808672783896327
33,0.17062857575141466,0.2031717598438263,0.08445570608362174,0.08410294401722077
34,0.1639019401791768,0.20205622911453247,0.08471722690722881,0.07790272152767731
35,0.1641911818430974,0.20265015959739685,0.08450251368758006,0.07684040494645253
36,0.16073462481682116,0.20681416988372803,0.08421772059339744,0.08430277723341416
37,0.15814564262445158,0.20510371029376984,0.08440043920507798,0.07355983662777223
38,0.15684961623106247,0.204883873462677,0.08313249624692477,0.07096517745118874
39,0.15974309543768564,0.2040664255619049,0.08431998019417127,0.07079630084813406
40,0.14416711567304072,0.20526129007339478,0.08476275224716236,0.06262161329579659
41,0.1509597868873523,0.20557957887649536,0.08408812509897427,0.06936900205432604
42,0.14309564595803237,0.20869024097919464,0.08400244323106912,0.06194751308514522
43,0.15267680566280317,0.2108917236328125,0.08333576270020925,0.06345219420603453
