EntryTimestamp,Expiry,PnL,Credit,MaxLoss,WidthPut,WidthCall,ReturnOnRisk
2025-02-07T15:00:00.0,2025-02-07T21:00:00.0,-3.71,0.03999999999999998,3.96,4.0,4.0,-0.9368686868686869
2025-02-10T15:00:00.0,2025-02-11T21:00:00.0,1.7399999999999998,1.7399999999999998,3.2600000000000002,5.0,4.0,0.5337423312883435
2025-02-11T15:00:00.0,2025-02-12T21:00:00.0,1.4500000000000002,1.4500000000000002,3.55,5.0,5.0,0.4084507042253522
2025-02-12T15:00:00.0,2025-02-13T21:00:00.0,-2.7499999999999996,1.25,3.75,5.0,4.0,-0.7333333333333332
2025-02-13T15:00:00.0,2025-02-14T21:00:00.0,-1.559999999999991,1.45,3.55,5.0,4.0,-0.43943661971830733
2025-02-14T15:00:00.0,2025-02-14T21:00:00.0,0.56,0.56,2.44,3.0,2.0,0.2295081967213115
2025-02-18T15:00:00.0,2025-02-19T21:00:00.0,1.31,1.31,2.69,4.0,4.0,0.48698884758364314
2025-02-19T15:00:00.0,2025-02-20T21:00:00.0,1.13,1.13,3.87,5.0,3.0,0.2919896640826873
2025-02-20T15:00:00.0,2025-02-21T21:00:00.0,-1.1900000000000137,1.4199999999999997,3.58,5.0,5.0,-0.33240223463687535
2025-02-21T15:00:00.0,2025-02-21T21:00:00.0,-4.67,-1.67,1.67,3.0,2.0,-2.7964071856287425
2025-02-24T15:00:00.0,2025-02-25T21:00:00.0,-3.299999999999977,2.1,3.9,6.0,5.0,-0.8461538461538404
2025-02-25T15:00:00.0,2025-02-26T21:00:00.0,2.3299999999999996,2.3299999999999996,3.6700000000000004,6.0,6.0,0.6348773841961851
2025-02-26T15:00:00.0,2025-02-27T21:00:00.0,-4.529999999999999,2.4699999999999998,4.53,7.0,6.0,-0.9999999999999998
2025-02-27T15:00:00.0,2025-02-28T21:00:00.0,1.7199999999999998,1.7199999999999998,5.28,7.0,6.0,0.3257575757575757
2025-02-28T15:00:00.0,2025-02-28T21:00:00.0,-2.2599999999999953,0.8699999999999999,3.13,4.0,4.0,-0.7220447284345033
2025-03-03T15:00:00.0,2025-03-04T21:00:00.0,-3.009999999999977,0.64,6.36,7.0,6.0,-0.4732704402515687
2025-03-04T15:00:00.0,2025-03-05T21:00:00.0,-1.2800000000000118,2.7699999999999996,5.23,8.0,8.0,-0.24474187380497356
2025-03-05T15:00:00.0,2025-03-06T21:00:00.0,-0.40000000000001135,2.1500000000000004,6.85,9.0,8.0,-0.05839416058394326
2025-03-06T15:00:00.0,2025-03-07T21:00:00.0,2.6,2.6,6.4,9.0,8.0,0.40625
2025-03-07T15:00:00.0,2025-03-07T21:00:00.0,1.39,1.39,4.61,6.0,6.0,0.30151843817787416
2025-03-10T14:00:00.0,2025-03-11T20:00:00.0,0.3900000000000067,3.2100000000000004,5.789999999999999,9.0,8.0,0.06735751295336904
2025-03-11T14:00:00.0,2025-03-12T20:00:00.0,2.46,2.46,6.54,8.0,9.0,0.37614678899082565
2025-03-12T14:00:00.0,2025-03-13T20:00:00.0,2.4500000000000135,2.59,5.41,8.0,8.0,0.4528650646950117
2025-03-13T14:00:00.0,2025-03-14T20:00:00.0,1.4400000000000088,2.4499999999999997,5.550000000000001,7.0,8.0,0.25945945945946103
2025-03-14T14:00:00.0,2025-03-14T20:00:00.0,0.370000000000009,0.3799999999999999,4.62,5.0,4.0,0.08008658008658202
2025-03-17T14:00:00.0,2025-03-18T20:00:00.0,1.95,1.95,5.05,6.0,7.0,0.38613861386138615
2025-03-18T14:00:00.0,2025-03-19T20:00:00.0,0.9800000000000003,2.2300000000000004,4.77,6.0,7.0,0.20545073375262063
2025-03-19T14:00:00.0,2025-03-20T20:00:00.0,2.2300000000000004,2.2300000000000004,3.7699999999999996,6.0,6.0,0.5915119363395227
2025-03-20T14:00:00.0,2025-03-21T20:00:00.0,1.9400000000000004,1.9400000000000004,5.06,7.0,6.0,0.3833992094861661
